comuna;region;year;month;day;str_date;n_contadores;count_1;count_2
OSORNO;10;2018;11;3;3-11-2018;4;0;438
PUERTO MONTT;10;2018;11;3;3-11-2018;4;0;128
ARICA;15;2018;11;3;3-11-2018;7;0;1563
Temuco;9;2018;11;3;3-11-2018;6;0;2940
VILLARICA;9;2018;11;3;3-11-2018;4;0;279
TEMUCO;9;2018;11;3;3-11-2018;10;0;3640
VICTORIA;9;2018;11;3;3-11-2018;3;0;438
HUALPÉN;8;2018;11;3;3-11-2018;1;0;28
TALCAHUANO;8;2018;11;3;3-11-2018;3;0;455
LOS ANGELES;8;2018;11;3;3-11-2018;2;0;454
CONCEPCION;8;2018;11;3;3-11-2018;2;0;1140
CORONEL;8;2018;11;3;3-11-2018;2;0;516
PUNTA ARENAS;12;2018;11;3;3-11-2018;6;0;624
PUERTO NATALES;12;2018;11;3;3-11-2018;6;0;540
ANTOFAGASTA;2;2018;11;3;3-11-2018;4;0;685
CALAMA;2;2018;11;3;3-11-2018;7;0;2297
LA SERENA;4;2018;11;3;3-11-2018;3;0;403
TALAGANTE;13;2018;11;3;3-11-2018;3;0;858
BUIN;13;2018;11;3;3-11-2018;1;0;737
COPIAPO;3;2018;11;3;3-11-2018;8;0;1591
SANTA CRUZ;6;2018;11;3;3-11-2018;1;0;281
RANCAGUA;6;2018;11;3;3-11-2018;1;0;636
PUERTO AYSÉN;11;2018;11;3;3-11-2018;2;0;0
VALDIVIA;14;2018;11;4;4-11-2018;7;0;458
OSORNO;10;2018;11;4;4-11-2018;4;0;364
PUERTO MONTT;10;2018;11;4;4-11-2018;4;0;182
ARICA;15;2018;11;4;4-11-2018;7;0;1426
Temuco;9;2018;11;4;4-11-2018;6;0;1126
VILLARICA;9;2018;11;4;4-11-2018;4;0;38
TEMUCO;9;2018;11;4;4-11-2018;10;0;1311
VICTORIA;9;2018;11;4;4-11-2018;3;0;178
HUALPÉN;8;2018;11;4;4-11-2018;1;0;28
TALCAHUANO;8;2018;11;4;4-11-2018;3;0;336
LOS ANGELES;8;2018;11;4;4-11-2018;2;0;257
CONCEPCION;8;2018;11;4;4-11-2018;2;0;632
CORONEL;8;2018;11;4;4-11-2018;2;0;339
PUNTA ARENAS;12;2018;11;4;4-11-2018;6;0;399
PUERTO NATALES;12;2018;11;4;4-11-2018;6;0;261
ANTOFAGASTA;2;2018;11;4;4-11-2018;4;0;529
CALAMA;2;2018;11;4;4-11-2018;7;0;1600
LA SERENA;4;2018;11;4;4-11-2018;3;0;339
TALAGANTE;13;2018;11;4;4-11-2018;3;0;768
BUIN;13;2018;11;4;4-11-2018;1;0;620
COPIAPO;3;2018;11;4;4-11-2018;8;0;1342
SANTA CRUZ;6;2018;11;4;4-11-2018;1;0;178
RANCAGUA;6;2018;11;4;4-11-2018;1;0;571
PUERTO AYSÉN;11;2018;11;4;4-11-2018;2;0;0
VALDIVIA;14;2018;11;5;5-11-2018;7;0;1186
OSORNO;10;2018;11;5;5-11-2018;4;0;1007
PUERTO MONTT;10;2018;11;5;5-11-2018;4;0;256
ARICA;15;2018;11;5;5-11-2018;7;0;2276
Temuco;9;2018;11;5;5-11-2018;6;0;3783
VILLARICA;9;2018;11;5;5-11-2018;4;0;334
TEMUCO;9;2018;11;5;5-11-2018;10;0;3952
VICTORIA;9;2018;11;5;5-11-2018;3;0;677
HUALPÉN;8;2018;11;5;5-11-2018;1;0;15
TALCAHUANO;8;2018;11;5;5-11-2018;3;0;566
LOS ANGELES;8;2018;11;5;5-11-2018;2;0;716
CONCEPCION;8;2018;11;5;5-11-2018;2;0;2420
CORONEL;8;2018;11;5;5-11-2018;2;0;653
PUNTA ARENAS;12;2018;11;5;5-11-2018;6;0;370
PUERTO NATALES;12;2018;11;5;5-11-2018;6;0;492
ANTOFAGASTA;2;2018;11;5;5-11-2018;4;0;989
CALAMA;2;2018;11;5;5-11-2018;7;0;2579
LA SERENA;4;2018;11;5;5-11-2018;3;0;648
TALAGANTE;13;2018;11;5;5-11-2018;3;0;1044
BUIN;13;2018;11;5;5-11-2018;1;0;911
COPIAPO;3;2018;11;5;5-11-2018;8;0;2680
SANTA CRUZ;6;2018;11;5;5-11-2018;1;0;414
RANCAGUA;6;2018;11;5;5-11-2018;1;0;1038
PUERTO AYSÉN;11;2018;11;5;5-11-2018;2;0;0
VALDIVIA;14;2018;11;6;6-11-2018;7;0;1555
OSORNO;10;2018;11;6;6-11-2018;4;0;1272
PUERTO MONTT;10;2018;11;6;6-11-2018;4;0;364
ARICA;15;2018;11;6;6-11-2018;7;0;2453
Temuco;9;2018;11;6;6-11-2018;6;0;4320
VILLARICA;9;2018;11;6;6-11-2018;4;0;392
TEMUCO;9;2018;11;6;6-11-2018;10;0;4661
VICTORIA;9;2018;11;6;6-11-2018;3;0;736
HUALPÉN;8;2018;11;6;6-11-2018;1;0;27
TALCAHUANO;8;2018;11;6;6-11-2018;3;0;628
LOS ANGELES;8;2018;11;6;6-11-2018;2;0;882
CONCEPCION;8;2018;11;6;6-11-2018;2;0;2617
CORONEL;8;2018;11;6;6-11-2018;2;0;788
PUNTA ARENAS;12;2018;11;6;6-11-2018;6;0;226
PUERTO NATALES;12;2018;11;6;6-11-2018;6;0;475
ANTOFAGASTA;2;2018;11;6;6-11-2018;4;0;939
CALAMA;2;2018;11;6;6-11-2018;7;0;2581
LA SERENA;4;2018;11;6;6-11-2018;3;0;609
TALAGANTE;13;2018;11;6;6-11-2018;3;0;1023
BUIN;13;2018;11;6;6-11-2018;1;0;923
COPIAPO;3;2018;11;6;6-11-2018;8;0;2427
SANTA CRUZ;6;2018;11;6;6-11-2018;1;0;404
RANCAGUA;6;2018;11;6;6-11-2018;1;0;990
PUERTO AYSÉN;11;2018;11;6;6-11-2018;2;0;0
VALDIVIA;14;2018;11;7;7-11-2018;7;0;1631
OSORNO;10;2018;11;7;7-11-2018;4;0;1285
PUERTO MONTT;10;2018;11;7;7-11-2018;4;0;423
ARICA;15;2018;11;7;7-11-2018;7;0;2494
Temuco;9;2018;11;7;7-11-2018;6;0;4290
VILLARICA;9;2018;11;7;7-11-2018;4;0;398
TEMUCO;9;2018;11;7;7-11-2018;10;0;4722
VICTORIA;9;2018;11;7;7-11-2018;3;0;770
HUALPÉN;8;2018;11;7;7-11-2018;1;0;24
TALCAHUANO;8;2018;11;7;7-11-2018;3;0;575
LOS ANGELES;8;2018;11;7;7-11-2018;2;0;776
CONCEPCION;8;2018;11;7;7-11-2018;2;0;2598
CORONEL;8;2018;11;7;7-11-2018;2;0;646
PUNTA ARENAS;12;2018;11;7;7-11-2018;6;0;244
PUERTO NATALES;12;2018;11;7;7-11-2018;6;0;528
ANTOFAGASTA;2;2018;11;7;7-11-2018;4;0;1065
CALAMA;2;2018;11;7;7-11-2018;7;0;2731
LA SERENA;4;2018;11;7;7-11-2018;3;0;608
TALAGANTE;13;2018;11;7;7-11-2018;3;0;1065
BUIN;13;2018;11;7;7-11-2018;1;0;870
COPIAPO;3;2018;11;7;7-11-2018;8;0;2681
SANTA CRUZ;6;2018;11;7;7-11-2018;1;0;400
RANCAGUA;6;2018;11;7;7-11-2018;1;0;1062
PUERTO AYSÉN;11;2018;11;7;7-11-2018;2;0;0
VALDIVIA;14;2018;11;8;8-11-2018;7;0;1173
OSORNO;10;2018;11;8;8-11-2018;4;0;857
PUERTO MONTT;10;2018;11;8;8-11-2018;4;0;134
ARICA;15;2018;11;8;8-11-2018;7;0;2261
Temuco;9;2018;11;8;8-11-2018;6;0;4204
VILLARICA;9;2018;11;8;8-11-2018;4;0;397
TEMUCO;9;2018;11;8;8-11-2018;10;0;4667
VICTORIA;9;2018;11;8;8-11-2018;3;0;764
HUALPÉN;8;2018;11;8;8-11-2018;1;0;39
TALCAHUANO;8;2018;11;8;8-11-2018;3;0;612
LOS ANGELES;8;2018;11;8;8-11-2018;2;0;749
CONCEPCION;8;2018;11;8;8-11-2018;2;0;2490
CORONEL;8;2018;11;8;8-11-2018;2;0;633
PUNTA ARENAS;12;2018;11;8;8-11-2018;6;0;414
PUERTO NATALES;12;2018;11;8;8-11-2018;6;0;529
ANTOFAGASTA;2;2018;11;8;8-11-2018;4;0;972
CALAMA;2;2018;11;8;8-11-2018;7;0;2520
LA SERENA;4;2018;11;8;8-11-2018;3;0;614
TALAGANTE;13;2018;11;8;8-11-2018;3;0;1091
BUIN;13;2018;11;8;8-11-2018;1;0;1026
COPIAPO;3;2018;11;8;8-11-2018;8;0;2580
SANTA CRUZ;6;2018;11;8;8-11-2018;1;0;396
RANCAGUA;6;2018;11;8;8-11-2018;1;0;1028
PUERTO AYSÉN;11;2018;11;8;8-11-2018;2;0;0
VALDIVIA;14;2018;11;9;9-11-2018;7;0;724
OSORNO;10;2018;11;9;9-11-2018;4;0;642
PUERTO MONTT;10;2018;11;9;9-11-2018;4;0;269
ARICA;15;2018;11;9;9-11-2018;7;0;2134
Temuco;9;2018;11;9;9-11-2018;6;0;1707
VILLARICA;9;2018;11;9;9-11-2018;4;0;106
TEMUCO;9;2018;11;9;9-11-2018;10;0;1641
VICTORIA;9;2018;11;9;9-11-2018;3;0;547
HUALPÉN;8;2018;11;9;9-11-2018;1;0;12
TALCAHUANO;8;2018;11;9;9-11-2018;3;0;341
LOS ANGELES;8;2018;11;9;9-11-2018;2;0;573
CONCEPCION;8;2018;11;9;9-11-2018;2;0;1388
CORONEL;8;2018;11;9;9-11-2018;2;0;323
PUNTA ARENAS;12;2018;11;9;9-11-2018;6;0;459
PUERTO NATALES;12;2018;11;9;9-11-2018;6;0;672
ANTOFAGASTA;2;2018;11;9;9-11-2018;4;0;902
CALAMA;2;2018;11;9;9-11-2018;7;0;2582
LA SERENA;4;2018;11;9;9-11-2018;3;0;675
TALAGANTE;13;2018;11;9;9-11-2018;3;0;1008
BUIN;13;2018;11;9;9-11-2018;1;0;934
COPIAPO;3;2018;11;9;9-11-2018;8;0;2610
SANTA CRUZ;6;2018;11;9;9-11-2018;1;0;413
RANCAGUA;6;2018;11;9;9-11-2018;1;0;1027
PUERTO AYSÉN;11;2018;11;9;9-11-2018;2;0;0
VALDIVIA;14;2018;11;10;10-11-2018;7;0;876
OSORNO;10;2018;11;10;10-11-2018;4;0;768
PUERTO MONTT;10;2018;11;10;10-11-2018;4;0;304
ARICA;15;2018;11;10;10-11-2018;7;0;1749
Temuco;9;2018;11;10;10-11-2018;6;0;1304
VILLARICA;9;2018;11;10;10-11-2018;4;0;114
TEMUCO;9;2018;11;10;10-11-2018;10;0;1465
VICTORIA;9;2018;11;10;10-11-2018;3;0;307
HUALPÉN;8;2018;11;10;10-11-2018;1;0;30
TALCAHUANO;8;2018;11;10;10-11-2018;3;0;506
LOS ANGELES;8;2018;11;10;10-11-2018;2;0;288
CONCEPCION;8;2018;11;10;10-11-2018;2;0;1129
CORONEL;8;2018;11;10;10-11-2018;2;0;529
PUNTA ARENAS;12;2018;11;10;10-11-2018;6;0;998
PUERTO NATALES;12;2018;11;10;10-11-2018;6;0;692
ANTOFAGASTA;2;2018;11;10;10-11-2018;4;0;857
CALAMA;2;2018;11;10;10-11-2018;7;0;2271
LA SERENA;4;2018;11;10;10-11-2018;3;0;483
TALAGANTE;13;2018;11;10;10-11-2018;3;0;1029
BUIN;13;2018;11;10;10-11-2018;1;0;765
COPIAPO;3;2018;11;10;10-11-2018;8;0;2165
SANTA CRUZ;6;2018;11;10;10-11-2018;1;0;266
RANCAGUA;6;2018;11;10;10-11-2018;1;0;730
PUERTO AYSÉN;11;2018;11;10;10-11-2018;2;0;0
VALDIVIA;14;2018;11;11;11-11-2018;7;0;977
OSORNO;10;2018;11;11;11-11-2018;4;0;596
PUERTO MONTT;10;2018;11;11;11-11-2018;4;0;345
ARICA;15;2018;11;11;11-11-2018;7;0;1638
Temuco;9;2018;11;11;11-11-2018;6;0;1832
VILLARICA;9;2018;11;11;11-11-2018;4;0;206
TEMUCO;9;2018;11;11;11-11-2018;10;0;2566
VICTORIA;9;2018;11;11;11-11-2018;3;0;346
HUALPÉN;8;2018;11;11;11-11-2018;1;0;31
TALCAHUANO;8;2018;11;11;11-11-2018;3;0;505
LOS ANGELES;8;2018;11;11;11-11-2018;2;0;290
CONCEPCION;8;2018;11;11;11-11-2018;2;0;1066
CORONEL;8;2018;11;11;11-11-2018;2;0;425
PUNTA ARENAS;12;2018;11;11;11-11-2018;6;0;644
PUERTO NATALES;12;2018;11;11;11-11-2018;6;0;547
ANTOFAGASTA;2;2018;11;11;11-11-2018;4;0;561
CALAMA;2;2018;11;11;11-11-2018;7;0;1818
LA SERENA;4;2018;11;11;11-11-2018;3;0;363
TALAGANTE;13;2018;11;11;11-11-2018;3;0;933
BUIN;13;2018;11;11;11-11-2018;1;0;715
COPIAPO;3;2018;11;11;11-11-2018;8;0;1667
SANTA CRUZ;6;2018;11;11;11-11-2018;1;0;153
RANCAGUA;6;2018;11;11;11-11-2018;1;0;496
PUERTO AYSÉN;11;2018;11;11;11-11-2018;2;0;0
VALDIVIA;14;2018;11;12;12-11-2018;7;0;1589
OSORNO;10;2018;11;12;12-11-2018;4;0;1339
PUERTO MONTT;10;2018;11;12;12-11-2018;4;0;469
ARICA;15;2018;11;12;12-11-2018;7;0;2388
Temuco;9;2018;11;12;12-11-2018;6;0;3624
VILLARICA;9;2018;11;12;12-11-2018;4;0;391
TEMUCO;9;2018;11;12;12-11-2018;10;0;4021
VICTORIA;9;2018;11;12;12-11-2018;3;0;641
HUALPÉN;8;2018;11;12;12-11-2018;1;0;36
TALCAHUANO;8;2018;11;12;12-11-2018;3;0;672
LOS ANGELES;8;2018;11;12;12-11-2018;2;0;635
CONCEPCION;8;2018;11;12;12-11-2018;2;0;2339
CORONEL;8;2018;11;12;12-11-2018;2;0;759
PUNTA ARENAS;12;2018;11;12;12-11-2018;6;0;582
PUERTO NATALES;12;2018;11;12;12-11-2018;6;0;645
ANTOFAGASTA;2;2018;11;12;12-11-2018;4;0;1001
CALAMA;2;2018;11;12;12-11-2018;7;0;2589
LA SERENA;4;2018;11;12;12-11-2018;3;0;639
TALAGANTE;13;2018;11;12;12-11-2018;3;0;1019
BUIN;13;2018;11;12;12-11-2018;1;0;866
COPIAPO;3;2018;11;12;12-11-2018;8;0;2512
SANTA CRUZ;6;2018;11;12;12-11-2018;1;0;378
RANCAGUA;6;2018;11;12;12-11-2018;1;0;941
PUERTO AYSÉN;11;2018;11;12;12-11-2018;2;0;0
VALDIVIA;14;2018;11;13;13-11-2018;7;0;1635
OSORNO;10;2018;11;13;13-11-2018;4;0;1315
PUERTO MONTT;10;2018;11;13;13-11-2018;4;0;313
ARICA;15;2018;11;13;13-11-2018;7;0;2359
Temuco;9;2018;11;13;13-11-2018;6;0;3845
VILLARICA;9;2018;11;13;13-11-2018;4;0;379
TEMUCO;9;2018;11;13;13-11-2018;10;0;4180
VICTORIA;9;2018;11;13;13-11-2018;3;0;661
HUALPÉN;8;2018;11;13;13-11-2018;1;0;41
TALCAHUANO;8;2018;11;13;13-11-2018;3;0;683
LOS ANGELES;8;2018;11;13;13-11-2018;2;0;734
CONCEPCION;8;2018;11;13;13-11-2018;2;0;2459
CORONEL;8;2018;11;13;13-11-2018;2;0;795
PUNTA ARENAS;12;2018;11;13;13-11-2018;6;0;590
PUERTO NATALES;12;2018;11;13;13-11-2018;6;0;703
ANTOFAGASTA;2;2018;11;13;13-11-2018;4;0;927
CALAMA;2;2018;11;13;13-11-2018;7;0;2684
LA SERENA;4;2018;11;13;13-11-2018;3;0;632
TALAGANTE;13;2018;11;13;13-11-2018;3;0;1052
BUIN;13;2018;11;13;13-11-2018;1;0;829
COPIAPO;3;2018;11;13;13-11-2018;8;0;2520
SANTA CRUZ;6;2018;11;13;13-11-2018;1;0;390
RANCAGUA;6;2018;11;13;13-11-2018;1;0;799
PUERTO AYSÉN;11;2018;11;13;13-11-2018;2;0;0
VALDIVIA;14;2018;11;14;14-11-2018;7;0;861
OSORNO;10;2018;11;14;14-11-2018;4;0;910
PUERTO MONTT;10;2018;11;14;14-11-2018;4;0;198
ARICA;15;2018;11;14;14-11-2018;7;0;2330
Temuco;9;2018;11;14;14-11-2018;6;0;3027
VILLARICA;9;2018;11;14;14-11-2018;4;0;211
TEMUCO;9;2018;11;14;14-11-2018;10;0;3146
VICTORIA;9;2018;11;14;14-11-2018;3;0;652
HUALPÉN;8;2018;11;14;14-11-2018;1;0;22
TALCAHUANO;8;2018;11;14;14-11-2018;3;0;659
LOS ANGELES;8;2018;11;14;14-11-2018;2;0;718
CONCEPCION;8;2018;11;14;14-11-2018;2;0;2407
CORONEL;8;2018;11;14;14-11-2018;2;0;669
PUNTA ARENAS;12;2018;11;14;14-11-2018;6;0;496
PUERTO NATALES;12;2018;11;14;14-11-2018;6;0;506
ANTOFAGASTA;2;2018;11;14;14-11-2018;4;0;938
CALAMA;2;2018;11;14;14-11-2018;7;0;2795
LA SERENA;4;2018;11;14;14-11-2018;3;0;632
TALAGANTE;13;2018;11;14;14-11-2018;3;0;1063
BUIN;13;2018;11;14;14-11-2018;1;0;899
COPIAPO;3;2018;11;14;14-11-2018;8;0;2612
SANTA CRUZ;6;2018;11;14;14-11-2018;1;0;410
RANCAGUA;6;2018;11;14;14-11-2018;1;0;1030
PUERTO AYSÉN;11;2018;11;14;14-11-2018;2;0;0
VALDIVIA;14;2018;11;15;15-11-2018;7;0;1619
OSORNO;10;2018;11;15;15-11-2018;4;0;1312
PUERTO MONTT;10;2018;11;15;15-11-2018;4;0;411
ARICA;15;2018;11;15;15-11-2018;7;0;2245
Temuco;9;2018;11;15;15-11-2018;6;0;4160
VILLARICA;9;2018;11;15;15-11-2018;4;0;408
TEMUCO;9;2018;11;15;15-11-2018;10;0;4488
VICTORIA;9;2018;11;15;15-11-2018;3;0;741
HUALPÉN;8;2018;11;15;15-11-2018;1;0;14
TALCAHUANO;8;2018;11;15;15-11-2018;3;0;548
LOS ANGELES;8;2018;11;15;15-11-2018;2;0;647
CONCEPCION;8;2018;11;15;15-11-2018;2;0;1705
CORONEL;8;2018;11;15;15-11-2018;2;0;541
PUNTA ARENAS;12;2018;11;15;15-11-2018;6;0;261
PUERTO NATALES;12;2018;11;15;15-11-2018;6;0;482
ANTOFAGASTA;2;2018;11;15;15-11-2018;4;0;873
CALAMA;2;2018;11;15;15-11-2018;7;0;2533
LA SERENA;4;2018;11;15;15-11-2018;3;0;688
TALAGANTE;13;2018;11;15;15-11-2018;3;0;1103
BUIN;13;2018;11;15;15-11-2018;1;0;1012
COPIAPO;3;2018;11;15;15-11-2018;8;0;2535
SANTA CRUZ;6;2018;11;15;15-11-2018;1;0;333
RANCAGUA;6;2018;11;15;15-11-2018;1;0;1013
PUERTO AYSÉN;11;2018;11;15;15-11-2018;2;0;0
VALDIVIA;14;2018;11;16;16-11-2018;7;0;1273
OSORNO;10;2018;11;16;16-11-2018;4;0;1098
PUERTO MONTT;10;2018;11;16;16-11-2018;4;0;305
ARICA;15;2018;11;16;16-11-2018;7;0;1883
Temuco;9;2018;11;16;16-11-2018;6;0;2524
VILLARICA;9;2018;11;16;16-11-2018;4;0;268
TEMUCO;9;2018;11;16;16-11-2018;10;0;2455
VICTORIA;9;2018;11;16;16-11-2018;3;0;615
HUALPÉN;8;2018;11;16;16-11-2018;1;0;9
TALCAHUANO;8;2018;11;16;16-11-2018;3;0;494
LOS ANGELES;8;2018;11;16;16-11-2018;2;0;573
CONCEPCION;8;2018;11;16;16-11-2018;2;0;1812
CORONEL;8;2018;11;16;16-11-2018;2;0;565
PUNTA ARENAS;12;2018;11;16;16-11-2018;6;0;458
PUERTO NATALES;12;2018;11;16;16-11-2018;6;0;484
ANTOFAGASTA;2;2018;11;16;16-11-2018;4;0;890
CALAMA;2;2018;11;16;16-11-2018;7;0;2596
LA SERENA;4;2018;11;16;16-11-2018;3;0;634
TALAGANTE;13;2018;11;16;16-11-2018;3;0;1036
BUIN;13;2018;11;16;16-11-2018;1;0;904
COPIAPO;3;2018;11;16;16-11-2018;8;0;2671
SANTA CRUZ;6;2018;11;16;16-11-2018;1;0;377
RANCAGUA;6;2018;11;16;16-11-2018;1;0;960
PUERTO AYSÉN;11;2018;11;16;16-11-2018;2;0;0
VALDIVIA;14;2018;11;17;17-11-2018;7;0;1003
OSORNO;10;2018;11;17;17-11-2018;4;0;865
PUERTO MONTT;10;2018;11;17;17-11-2018;4;0;260
ARICA;15;2018;11;17;17-11-2018;7;0;1773
Temuco;9;2018;11;17;17-11-2018;6;0;3090
VILLARICA;9;2018;11;17;17-11-2018;4;0;202
TEMUCO;9;2018;11;17;17-11-2018;10;0;3200
VICTORIA;9;2018;11;17;17-11-2018;3;0;520
HUALPÉN;8;2018;11;17;17-11-2018;1;0;45
TALCAHUANO;8;2018;11;17;17-11-2018;3;0;592
LOS ANGELES;8;2018;11;17;17-11-2018;2;0;478
CONCEPCION;8;2018;11;17;17-11-2018;2;0;1489
CORONEL;8;2018;11;17;17-11-2018;2;0;590
PUNTA ARENAS;12;2018;11;17;17-11-2018;6;0;556
PUERTO NATALES;12;2018;11;17;17-11-2018;6;0;611
ANTOFAGASTA;2;2018;11;17;17-11-2018;4;0;756
CALAMA;2;2018;11;17;17-11-2018;7;0;2188
LA SERENA;4;2018;11;17;17-11-2018;3;0;435
TALAGANTE;13;2018;11;17;17-11-2018;3;0;1172
BUIN;13;2018;11;17;17-11-2018;1;0;781
COPIAPO;3;2018;11;17;17-11-2018;8;0;1862
SANTA CRUZ;6;2018;11;17;17-11-2018;1;0;246
RANCAGUA;6;2018;11;17;17-11-2018;1;0;684
PUERTO AYSÉN;11;2018;11;17;17-11-2018;2;0;0
VALDIVIA;14;2018;11;18;18-11-2018;7;0;998
OSORNO;10;2018;11;18;18-11-2018;4;0;793
PUERTO MONTT;10;2018;11;18;18-11-2018;4;0;340
ARICA;15;2018;11;18;18-11-2018;7;0;1349
Temuco;9;2018;11;18;18-11-2018;6;0;3674
VILLARICA;9;2018;11;18;18-11-2018;4;0;315
TEMUCO;9;2018;11;18;18-11-2018;10;0;4546
VICTORIA;9;2018;11;18;18-11-2018;3;0;346
HUALPÉN;8;2018;11;18;18-11-2018;1;0;36
TALCAHUANO;8;2018;11;18;18-11-2018;3;0;658
LOS ANGELES;8;2018;11;18;18-11-2018;2;0;488
CONCEPCION;8;2018;11;18;18-11-2018;2;0;1273
CORONEL;8;2018;11;18;18-11-2018;2;0;539
PUNTA ARENAS;12;2018;11;18;18-11-2018;6;0;151
PUERTO NATALES;12;2018;11;18;18-11-2018;6;0;222
ANTOFAGASTA;2;2018;11;18;18-11-2018;4;0;602
CALAMA;2;2018;11;18;18-11-2018;7;0;1697
LA SERENA;4;2018;11;18;18-11-2018;3;0;334
TALAGANTE;13;2018;11;18;18-11-2018;3;0;823
BUIN;13;2018;11;18;18-11-2018;1;0;647
COPIAPO;3;2018;11;18;18-11-2018;8;0;1355
SANTA CRUZ;6;2018;11;18;18-11-2018;1;0;159
RANCAGUA;6;2018;11;18;18-11-2018;1;0;640
PUERTO AYSÉN;11;2018;11;18;18-11-2018;2;0;0
VALDIVIA;14;2018;11;19;19-11-2018;7;0;1303
OSORNO;10;2018;11;19;19-11-2018;4;0;1250
PUERTO MONTT;10;2018;11;19;19-11-2018;4;0;332
ARICA;15;2018;11;19;19-11-2018;7;0;2564
Temuco;9;2018;11;19;19-11-2018;6;0;4156
VILLARICA;9;2018;11;19;19-11-2018;4;0;375
TEMUCO;9;2018;11;19;19-11-2018;10;0;4154
VICTORIA;9;2018;11;19;19-11-2018;3;0;694
HUALPÉN;8;2018;11;19;19-11-2018;1;0;25
TALCAHUANO;8;2018;11;19;19-11-2018;3;0;644
LOS ANGELES;8;2018;11;19;19-11-2018;2;0;726
CONCEPCION;8;2018;11;19;19-11-2018;2;0;2289
CORONEL;8;2018;11;19;19-11-2018;2;0;615
PUNTA ARENAS;12;2018;11;19;19-11-2018;6;0;167
PUERTO NATALES;12;2018;11;19;19-11-2018;6;0;338
ANTOFAGASTA;2;2018;11;19;19-11-2018;4;0;852
CALAMA;2;2018;11;19;19-11-2018;7;0;2434
LA SERENA;4;2018;11;19;19-11-2018;3;0;650
TALAGANTE;13;2018;11;19;19-11-2018;3;0;1052
BUIN;13;2018;11;19;19-11-2018;1;0;1018
COPIAPO;3;2018;11;19;19-11-2018;8;0;2486
SANTA CRUZ;6;2018;11;19;19-11-2018;1;0;355
RANCAGUA;6;2018;11;19;19-11-2018;1;0;968
PUERTO AYSÉN;11;2018;11;19;19-11-2018;2;0;0
VALDIVIA;14;2018;11;20;20-11-2018;7;0;1251
OSORNO;10;2018;11;20;20-11-2018;4;0;1036
PUERTO MONTT;10;2018;11;20;20-11-2018;4;0;206
ARICA;15;2018;11;20;20-11-2018;7;0;2274
Temuco;9;2018;11;20;20-11-2018;6;0;4142
VILLARICA;9;2018;11;20;20-11-2018;4;0;387
TEMUCO;9;2018;11;20;20-11-2018;10;0;4486
VICTORIA;9;2018;11;20;20-11-2018;3;0;747
HUALPÉN;8;2018;11;20;20-11-2018;1;0;31
TALCAHUANO;8;2018;11;20;20-11-2018;3;0;732
LOS ANGELES;8;2018;11;20;20-11-2018;2;0;762
CONCEPCION;8;2018;11;20;20-11-2018;2;0;2468
CORONEL;8;2018;11;20;20-11-2018;2;0;775
PUNTA ARENAS;12;2018;11;20;20-11-2018;6;0;282
PUERTO NATALES;12;2018;11;20;20-11-2018;6;0;353
ANTOFAGASTA;2;2018;11;20;20-11-2018;4;0;797
CALAMA;2;2018;11;20;20-11-2018;7;0;2728
LA SERENA;4;2018;11;20;20-11-2018;3;0;642
TALAGANTE;13;2018;11;20;20-11-2018;3;0;1032
BUIN;13;2018;11;20;20-11-2018;1;0;988
COPIAPO;3;2018;11;20;20-11-2018;8;0;2633
SANTA CRUZ;6;2018;11;20;20-11-2018;1;0;373
RANCAGUA;6;2018;11;20;20-11-2018;1;0;1088
PUERTO AYSÉN;11;2018;11;20;20-11-2018;2;0;17
VALDIVIA;14;2018;11;21;21-11-2018;7;0;674
OSORNO;10;2018;11;21;21-11-2018;4;0;357
PUERTO MONTT;10;2018;11;21;21-11-2018;4;0;113
ARICA;15;2018;11;21;21-11-2018;7;0;2316
Temuco;9;2018;11;21;21-11-2018;6;0;2594
VILLARICA;9;2018;11;21;21-11-2018;4;0;177
TEMUCO;9;2018;11;21;21-11-2018;10;0;2656
VICTORIA;9;2018;11;21;21-11-2018;3;0;620
HUALPÉN;8;2018;11;21;21-11-2018;1;0;9
TALCAHUANO;8;2018;11;21;21-11-2018;3;0;374
LOS ANGELES;8;2018;11;21;21-11-2018;2;0;673
CONCEPCION;8;2018;11;21;21-11-2018;2;0;1460
CORONEL;8;2018;11;21;21-11-2018;2;0;488
PUNTA ARENAS;12;2018;11;21;21-11-2018;6;0;561
PUERTO NATALES;12;2018;11;21;21-11-2018;6;0;608
ANTOFAGASTA;2;2018;11;21;21-11-2018;4;0;900
CALAMA;2;2018;11;21;21-11-2018;7;0;2677
LA SERENA;4;2018;11;21;21-11-2018;3;0;671
TALAGANTE;13;2018;11;21;21-11-2018;3;0;1117
BUIN;13;2018;11;21;21-11-2018;1;0;977
COPIAPO;3;2018;11;21;21-11-2018;8;0;2564
SANTA CRUZ;6;2018;11;21;21-11-2018;1;0;423
RANCAGUA;6;2018;11;21;21-11-2018;1;0;1151
PUERTO AYSÉN;11;2018;11;21;21-11-2018;2;0;39
VALDIVIA;14;2018;11;22;22-11-2018;7;0;1485
OSORNO;10;2018;11;22;22-11-2018;4;0;1248
PUERTO MONTT;10;2018;11;22;22-11-2018;4;0;450
HUALPÉN;8;2018;11;22;22-11-2018;2;0;26
TALCAHUANO;8;2018;11;22;22-11-2018;3;0;668
LOS ANGELES;8;2018;11;22;22-11-2018;2;0;734
